SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig,Source_record,Timestamp,Phase,Phase_elapsed_min,Exclusion_reason,Used,Elapsed_h,none_Loss_IPA_g,none_Loss_Water_g,none_Al_mass_g,none_Al_wt_pct,none_IPA_mass_g,none_IPA_wt_pct,none_PG_mass_g,none_PG_wt_pct,none_MG_mass_g,none_MG_wt_pct,none_Water_mass_g,none_Water_wt_pct,none_Rho_physics,none_Rho_fit_with_offset,none_Rho_residual,none_C_physics,none_C_fit_with_offset,none_C_residual,ipa_Loss_IPA_g,ipa_Loss_Water_g,ipa_Al_mass_g,ipa_Al_wt_pct,ipa_IPA_mass_g,ipa_IPA_wt_pct,ipa_PG_mass_g,ipa_PG_wt_pct,ipa_MG_mass_g,ipa_MG_wt_pct,ipa_Water_mass_g,ipa_Water_wt_pct,ipa_Rho_physics,ipa_Rho_fit_with_offset,ipa_Rho_residual,ipa_C_physics,ipa_C_fit_with_offset,ipa_C_residual,mixed_Loss_IPA_g,mixed_Loss_Water_g,mixed_Al_mass_g,mixed_Al_wt_pct,mixed_IPA_mass_g,mixed_IPA_wt_pct,mixed_PG_mass_g,mixed_PG_wt_pct,mixed_MG_mass_g,mixed_MG_wt_pct,mixed_Water_mass_g,mixed_Water_wt_pct,mixed_Rho_physics,mixed_Rho_fit_with_offset,mixed_Rho_residual,mixed_C_physics,mixed_C_fit_with_offset,mixed_C_residual
302,2026-08-28,10:53:56.908,23,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.051,0.00152948,0.007568359,1545.469,0.0115975,0.05285645,25.08747,0.002813718,1498.228,0.001161256,6.884825,3.063132e-05,100,1,1,1,302,2026-08-28 10:53:56.908000+00:00,2,0.0,,True,0.0,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1942833567139,1005.2562861937589,-0.20528619375886592,1542.8660762148959,1544.797889856932,0.6711101430680628,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1942833567139,1005.06603993835,-0.015039938349900694,1542.8660762148959,1545.6649960026418,-0.19599600264177752,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1942833567139,1005.0573893472373,-0.006389347237245602,1542.8660762148959,1545.6160521291786,-0.14705212917851895
303,2026-08-28,10:55:56.910,24,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.051,0.002276278,0.01049805,1545.493,0.01100849,0.05480957,25.10681,0.006021285,1498.233,0.001464985,6.884765,2.836717e-05,100,0,1,0,303,2026-08-28 10:55:56.910000+00:00,2,2.000033333333333,,True,0.033333888888888885,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1879919798876,1005.2499948169326,-0.19899481693255439,1542.8977968278978,1544.8296104699339,0.6633895300660697,0.02325423165776673,0.0,18.106,1.8062708280364237,36.18874576834224,3.6102217930290044,36.212,3.6125416560728474,2.39,0.23842854738799582,909.5,90.73253717547372,1006.192079204624,1005.06383578626,-0.012835786259984161,1542.8789751223117,1545.6778949100576,-0.18489491005766467,0.023084126996697686,0.02154538918150591,18.106,1.8063093460946353,36.1889158730033,3.610315749830905,36.212,3.6126186921892707,2.39,0.2384336317886987,909.4784546108185,90.7323225800965,1006.1922617011081,1005.0553676916315,-0.0043676916315007475,1542.880070979261,1545.6300468935437,-0.13704689354381117
304,2026-08-28,10:57:56.912,25,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.049,0.002057339,0.009338379,1545.523,0.01292374,0.07592773,25.1318,0.005969288,1498.238,0.00130355,6.884694,3.348734e-05,100,1,1,1,304,2026-08-28 10:57:56.912000+00:00,2,4.000066666666666,,True,0.06666777777777777,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1798626345817,1005.2418654716267,-0.19286547162676015,1542.9387474189625,1544.8705610609986,0.6524389390012857,0.04650846331553346,0.0,18.106,1.8063127320179502,36.16549153668447,3.6079856303104263,36.212,3.6126254640359003,2.39,0.23843407873207226,909.5,90.73464209490365,1006.1880379525605,1005.0597945341966,-0.010794534196634231,1542.9011133432812,1545.700033131027,-0.1770331310272013,0.04616825399339537,0.04309077836301182,18.106,1.8063897733517167,36.16583174600661,3.608173456906285,36.212,3.6127795467034334,2.39,0.23844424822216959,909.456909221637,90.73421297481639,1006.1884030416468,1005.0515090321702,-0.0025090321702236906,1542.9033030054693,1545.653278919752,-0.1302789197520724
305,2026-08-28,10:59:56.914,26,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.047,0.001772671,0.009155273,1545.552,0.01248956,0.05480957,25.15436,0.00506271,1498.242,0.00123683,6.88462,3.239745e-05,100,1,1,1,305,2026-08-28 10:59:56.914000+00:00,2,6.0001,,True,0.10000166666666666,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1725237762671,1005.2345266133121,-0.18752661331211584,1542.975680251732,1544.907493893768,0.6445061062318018,0.06976269497330019,0.0,18.106,1.8063546379437967,36.142237305026704,3.605749363835209,36.212,3.6127092758875934,2.39,0.23843961033279984,909.5,90.7367471120006,1006.1847880033905,1005.0565445850266,-0.009544585026560526,1542.9192417078496,1545.7181614955955,-0.16616149559558835,0.06925238099009305,0.06463616754451773,18.106,1.8064702077712833,36.14274761900991,3.6060309731988225,36.212,3.6129404155425666,2.39,0.23845486560109172,909.4353638324554,90.73610353788624,1006.1853357904699,1005.0484417809934,-0.0014417809933320314,1542.9225233110235,1545.6724992253062,-0.12049922530627555
306,2026-08-28,11:01:56.916,27,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.043,0.001451048,0.00793457,1545.575,0.01015994,0.04736328,25.17431,0.00439227,1498.245,0.000859249,6.884567,2.668911e-05,100,1,1,1,306,2026-08-28 11:01:56.916000+00:00,2,8.000133333333332,,True,0.13333555555555554,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1660339601613,1005.2280367972063,-0.18503679720629407,1543.0083119652204,1544.9401256072565,0.6348743927435407,0.09301692663106692,0.0,18.106,1.8063965458140985,36.11898307336894,3.60351299359613,36.212,3.612793091628197,2.39,0.23844514219019636,909.5,90.73885222677137,1006.1823878548802,1005.0541444365163,-0.01114443651624697,1542.933075286698,1545.731995074444,-0.15699507444401206,0.09233650798679074,0.08618155672602364,18.106,1.806550649354291,36.11966349201321,3.6038882986830303,36.212,3.613101298708582,2.39,0.23846548392559128,909.413818443274,90.7379942693285,1006.1831184554761,1005.0462244459995,-0.003224445999535419,1542.9374471715153,1545.687423085798,-0.11242308579790006
307,2026-08-28,11:03:56.918,28,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.04,0.002557887,0.01104736,1545.592,0.00973182,0.05578613,25.19112,0.003606149,1498.248,0.0005620472,6.884524,2.567186e-05,100,0,1,0,307,2026-08-28 11:03:56.918000+00:00,2,10.000166666666667,,True,0.16666944444444445,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1605655979173,1005.2225684349623,-0.18256843496237707,1543.0357870182052,1544.9676006602413,0.6243993397588383,0.11627115828883368,0.0,18.106,1.8064384556289914,36.09572884171117,3.6012765195859697,36.212,3.612876911257983,2.39,0.23845067430427974,909.5,90.74095743922278,1006.1810098440772,1005.0527664257132,-0.012766425713266472,1542.941756497747,1545.740676285493,-0.14867628549291112,0.11542063498348845,0.10772694590752957,18.106,1.806631098101698,36.09657936501652,3.6017454333334187,36.212,3.613262196203396,2.39,0.23847610319579465,909.3922730540925,90.7398851691657,1006.1819233868625,1005.045029377386,-0.005029377385994849,1542.9472172712658,1545.6971931855485,-0.10519318554838719
308,2026-08-28,11:05:56.920,29,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.039,0.002327606,0.009338379,1545.612,0.0112787,0.05822754,25.20688,0.004572446,1498.252,0.0008147956,6.884476,2.926938e-05,100,1,1,1,308,2026-08-28 11:05:56.920000+00:00,2,12.0002,,True,0.2000033333333333,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1554388042482,1005.2174416412932,-0.17844164129326145,1543.0615287426724,1544.9933423847085,0.6186576152915677,0.13952538994660038,0.0,18.106,1.8064803673886105,36.072474610053405,3.5990399417975034,36.212,3.612960734777221,2.39,0.23845620667506787,909.5,90.7430627493616,1006.1799741071968,1005.0517306888329,-0.01273068883290307,1542.948709265912,1545.7476290536579,-0.13562905365779443,0.1385047619801861,0.12927233508903546,18.106,1.8067115540144605,36.07349523801982,3.5996023771244903,36.212,3.613423108028921,2.39,0.23848672341182814,909.370727664911,90.7417762374203,1006.1810707171263,1005.0441767076497,-0.005176707649752643,1542.955257457998,1545.7052333722806,-0.09323337228056516
309,2026-08-28,11:07:56.922,30,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.036,0.003631212,0.0201416,1545.63,0.01147116,0.05786133,25.22342,0.003493756,1498.255,0.0008684619,6.884433,3.031245e-05,100,0,1,0,309,2026-08-28 11:07:56.922000+00:00,2,14.000233333333334,,True,0.23333722222222222,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1500582725478,1005.2120611095928,-0.17606110959286525,1543.0885266147222,1545.0203402567583,0.6096597432417639,0.16277962160436715,0.0,18.106,1.806522281093091,36.04922037839564,3.5968032602235076,36.212,3.613044562186182,2.39,0.23846173930257855,909.5,90.74516815719464,1006.1786854050363,1005.0504419866724,-0.014441986672409257,1542.9569249206668,1545.7558447084127,-0.12584470841261464,0.1615888889768838,0.15081772427054138,18.106,1.8067920170935365,36.05041111102312,3.5974591300307464,36.212,3.613584034187073,2.39,0.23849734457381816,909.3491822757295,90.74366747411483,1006.1799651952856,1005.043071185809,-0.007071185809081726,1542.9645588197143,1545.714534733997,-0.08453473399686118
310,2026-08-28,11:09:56.924,31,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.034,0.002216371,0.01092529,1545.653,0.01238933,0.06188965,25.24018,0.004482643,1498.258,0.001020968,6.884377,3.23833e-05,100,0,1,0,310,2026-08-28 11:09:56.924000+00:00,2,16.000266666666665,,True,0.2666711111111111,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1446061731043,1005.2066090101494,-0.17260901014935826,1543.1158649045697,1545.0476785466058,0.6053214533942537,0.18603385326213384,0.0,18.106,1.8065641967425685,36.02596614673787,3.5945664748567583,36.212,3.613128393485137,2.39,0.2384672721868297,909.5,90.7472736627287,1006.1773258920714,1005.0490824737075,-0.015082473707479949,1542.965487303748,1545.764407091494,-0.11140709149390204,0.1846730159735815,0.17236311345204727,18.106,1.8068724873398831,36.02732698402642,3.5953156920266824,36.212,3.6137449746797663,2.39,0.23850796668189111,909.3276368865479,90.74555887927177,1006.1787889786418,1005.0418949691652,-0.007894969165249677,1542.9742052542708,1545.7241811685535,-0.07118116855349399
311,2026-08-28,11:11:56.926,32,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.033,0.002788489,0.01153564,1545.7,0.03013474,0.1097412,25.25892,0.005132464,1498.261,0.0009367566,6.884256,7.88761e-05,100,0,1,0,311,2026-08-28 11:11:56.926000+00:00,2,18.0003,,True,0.300005,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1385099702485,1005.2005128072935,-0.16751280729351947,1543.146410609674,1545.07822425171,0.6217757482900197,0.2092880849199006,0.0,18.106,1.8066061143371783,36.002711915080106,3.5923295856900306,36.212,3.6132122286743567,2.39,0.23847280532783918,909.5,90.7493792659706,1006.1753231477022,1005.0470797293383,-0.014079729338277502,1542.9772665776568,1545.7761863654027,-0.07618636540269108,0.2077571429702792,0.19390850263355322,18.106,1.8069529647544582,36.00424285702972,3.5931720630867874,36.212,3.6139059295089164,2.39,0.23851858973617335,909.3060914973664,90.74745045291367,1006.1769696264275,1005.040075616951,-0.007075616950942276,1542.9870665119065,1545.7370424261892,-0.03704242618914577
