Source_File,ProbeNr,Time_Segment,Start_Time_UTC,End_Time_UTC,Duration_h,Al_wt_pct,IPA_wt_pct,PG_wt_pct,MG_wt_pct,Water_wt_pct,Property,Unit,N,Slope_per_h,Intercept,Slope_CI95_Low,Slope_CI95_High,Slope_p_value,Time_R2,Spearman_rho,Spearman_p_value,Fitted_Change
Kennfeld_v2 (14)_korrigiert.csv,3,2,2026-08-21 11:05:46.001,2026-08-21 11:37:46.033,0.5333422222222222,2.190144155437167,4.3802883108743345,4.3802883108743345,0.0,89.04927922281418,Sound velocity,m/s,17,1.573446510550986,-1.9052700996885656,1.4675157579264668,1.6793772631755053,3.751731205032063e-15,0.9852554962452575,1.0,0.0,0.839185458485064
Kennfeld_v2 (14)_korrigiert.csv,3,3,2026-08-21 11:50:07.275,2026-08-21 12:10:07.295,0.3333388888888889,1.805659844172621,3.6113196883452425,3.6113196883452425,0.0,90.9717007791369,Density,kg/m^3,11,-0.15992507606573617,0.8228963997392963,-0.17946721727929596,-0.14038293485217637,1.7930950374136283e-08,0.9744111729620359,-1.0,0.0,-0.05330924716122353
Kennfeld_v2 (14)_korrigiert.csv,3,3,2026-08-21 11:50:07.275,2026-08-21 12:10:07.295,0.3333388888888889,1.805659844172621,3.6113196883452425,3.6113196883452425,0.0,90.9717007791369,Sound velocity,m/s,11,0.5089691341414384,-0.8424063255852885,0.46146837089314646,0.5564698973897304,1.6566696683404439e-09,0.9849126501508231,0.990909090909091,3.762571807085397e-09,0.16965920565344694
Kennfeld_v2 (14)_korrigiert.csv,3,4,2026-08-21 12:23:55.698,2026-08-21 12:43:55.719,0.33333916666666663,1.7704943989233266,3.5409887978466537,5.4885009697977285,0.0,89.2000158334323,Density,kg/m^3,11,-0.12687689164836058,1.1045641155767894,-0.1954748185967839,-0.05827896469993725,0.002361945353631751,0.6604551156579465,-0.8090909090909091,0.002558580199713917,-0.04229303733132147
Kennfeld_v2 (14)_korrigiert.csv,3,4,2026-08-21 12:23:55.698,2026-08-21 12:43:55.719,0.33333916666666663,1.7704943989233266,3.5409887978466537,5.4885009697977285,0.0,89.2000158334323,Sound velocity,m/s,11,0.7592503571309305,-2.5502307275052694,0.6082254340013973,0.9102752802604637,1.2149608773259672e-06,0.9349408571621524,0.9727272727272729,5.142177049049183e-07,0.2530878813373934
Kennfeld_v2 (14)_korrigiert.csv,3,5,2026-08-21 12:57:07.473,2026-08-21 13:25:07.501,0.46667444444444445,1.742789679168972,5.050380680002806,5.402616834082745,0.0,87.8042128067455,Density,kg/m^3,15,-0.4384208492521111,1.044211745116894,-0.5411005903051292,-0.335741108199093,4.552973516573003e-07,0.8674660252550209,-0.999106743903916,2.9767262719841956e-19,-0.20459980625759047
Kennfeld_v2 (14)_korrigiert.csv,3,5,2026-08-21 12:57:07.473,2026-08-21 13:25:07.501,0.46667444444444445,1.742789679168972,5.050380680002806,5.402616834082745,0.0,87.8042128067455,Sound velocity,m/s,15,1.3984392504156395,-2.712153892040332,1.1842103422988814,1.6126681585323976,2.9483057129227143e-09,0.9386439436177683,0.999106743903916,2.9767262719841956e-19,0.6526158602770239
Kennfeld_v2 (14)_korrigiert.csv,3,6,2026-08-21 13:31:24.112,2026-08-21 13:47:24.128,0.2666711111111111,1.589921868890453,4.607389397203206,4.928729356395875,0.0,88.87395937751047,Density,kg/m^3,9,-0.17727153814856492,0.8027050274657945,-0.20004932010571755,-0.15449375619141228,3.466566192362591e-07,0.9797495960462392,-1.0,0.0,-0.047273198046453524
Kennfeld_v2 (14)_korrigiert.csv,3,6,2026-08-21 13:31:24.112,2026-08-21 13:47:24.128,0.2666711111111111,1.589921868890453,4.607389397203206,4.928729356395875,0.0,88.87395937751047,Sound velocity,m/s,9,0.6350390743725884,-1.5546237942179737,0.5572752653588253,0.7128028833863516,2.4896918057306943e-07,0.9815731715029116,1.0,0.0,0.16934657556190966
Kennfeld_v2 (14)_korrigiert.csv,4,1,2026-08-27 08:21:42.504,2026-08-27 08:55:42.538,0.5666761111111112,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,Density,kg/m^3,18,-0.20975159113339123,0.7875482107457272,-0.23242777120496746,-0.187075411061815,1.2972873417157196e-12,0.9600505832033074,-1.0,0.0,-0.11886121596283797
Kennfeld_v2 (14)_korrigiert.csv,4,1,2026-08-27 08:21:42.504,2026-08-27 08:55:42.538,0.5666761111111112,1.8102724108964359,3.6205448217928717,3.6205448217928717,0.0,90.94863794551782,Sound velocity,m/s,18,1.3659907488238896,-2.260434904497891,1.223790184299777,1.5081913133480023,7.244642956132813e-13,0.9628504939155929,1.0,0.0,0.7740743253572764
Kennfeld_v2 (14)_korrigiert.csv,4,2,2026-08-27 09:11:30.813,2026-08-27 09:39:30.841,0.46667444444444445,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,Density,kg/m^3,15,-0.38724151361593734,0.6284838854859962,-0.4867807819628378,-0.28770224526903687,1.2976699414249696e-06,0.8445659221121089,-1.0,0.0,-0.18071571823254332
Kennfeld_v2 (14)_korrigiert.csv,4,2,2026-08-27 09:11:30.813,2026-08-27 09:39:30.841,0.46667444444444445,1.7747232816008,5.5131913057971165,3.5494465632016,0.0,89.16263884940048,Sound velocity,m/s,15,2.060759085724135,-2.004971012897782,1.7596370175001623,2.3618811539481075,1.6498620383472891e-09,0.9438656716447287,1.0,0.0,0.9617036014641519
Kennfeld_v2 (14)_korrigiert.csv,4,3,2026-08-27 09:53:53.066,2026-08-27 10:11:53.084,0.300005,1.57385429979916,4.889190293608771,3.14770859959832,0.0,90.38924680699375,Density,kg/m^3,10,-0.17385865332972325,0.4091007667890525,-0.1874204825539629,-0.1602968241054836,1.8580828163017915e-09,0.9909289769264,-0.9999999999999999,6.64689742203186e-64,-0.052158465292183626
Kennfeld_v2 (14)_korrigiert.csv,4,3,2026-08-27 09:53:53.066,2026-08-27 10:11:53.084,0.300005,1.57385429979916,4.889190293608771,3.14770859959832,0.0,90.38924680699375,Sound velocity,m/s,10,0.5839215581678657,-0.9310618032427597,0.5154005690012251,0.6524425473345064,4.677641286659174e-08,0.9797043443436836,0.9999999999999999,6.64689742203186e-64,0.17517938705815056
Kennfeld_v2 (14)_korrigiert.csv,4,4,2026-08-27 10:25:16.754,2026-08-27 10:55:16.784,0.5000083333333333,1.532703949875111,4.761356420134626,5.68003048135134,0.0,88.02590914863892,Density,kg/m^3,16,-0.14032126975110593,0.7246822897346097,-0.15033047098784202,-0.13031206851436983,4.043073239385913e-14,0.9847511133820324,-1.0,0.0,-0.07016180421946755
