Al_wt_pct,IPA_wt_pct,PG_wt_pct,MG_wt_pct,Water_wt_pct,N,T_Min_C,T_Max_C,Rho_Bias,Rho_MAE,Rho_RMSE,Rho_MAPE_pct,C_Bias,C_MAE,C_RMSE,C_MAPE_pct
1.8103620724144829,3.620724144828966,3.620724144828966,0.0,90.94818963792758,17,22.55394,23.03746,0.6516543529081205,0.6516543529081205,0.6533115969618399,0.06484144412188547,-1.4255758913279672,1.4255758913279672,1.453346528952224,0.09249175593214057
1.810545683629491,3.6210913672589826,3.6210913672589826,0.0,90.94727158185255,15,24.95557,25.13546,0.6817760648149639,0.6817760648149639,0.6821433764528627,0.06788835315632744,-1.4664445331240585,1.4664445331240585,1.4677250720933797,0.0949037114032991
1.8128121528499048,3.6256243056998096,3.6256243056998096,0.0,90.93593923575048,8,23.48755,23.75398,0.18038594442339217,0.18038594442339217,0.2641286926696341,0.01794917002074825,-0.3109385460789724,0.7722347030112076,0.9382558387995015,0.05006901257226748
1.8171096797605009,3.6342193595210017,3.6342193595210017,0.0,90.9144516011975,7,23.13367,23.4458,1.219793849348743,1.219793849348743,1.2211566103218376,0.12145724740372188,2.6958590152732347,2.6958590152732347,2.7044861510823925,0.17525901620919634
1.8180727948671822,3.636145589734365,3.636145589734365,0.0,90.90963602566408,41,23.52763,24.14234,1.647088459450942,1.647088459450942,1.7725610163483967,0.16414263594941098,-1.943593669836052,1.943593669836052,2.6414483639585016,0.12576571611063322
1.8181273048901145,3.6362546097802295,3.6362546097802295,0.0,90.90936347554943,27,22.3999,22.629,0.09265281939485283,0.1532265986526353,0.1768551769097497,0.015237356218097173,-0.5990528335673844,0.5990528335673844,0.6578733332329755,0.03889409541354656
1.8181636467213687,3.6363272934427378,3.6363272934427378,0.0,90.90918176639315,7,24.30361,24.50787,1.1196967091504055,1.1196967091504055,1.1427916026970957,0.11152166012073196,-1.748365640902843,1.748365640902843,1.7720300578057024,0.11318963793111185
1.8181818181818183,3.6363636363636367,3.6363636363636367,0.0,90.90909090909092,13,23.52434,23.70892,0.04710517051608594,0.04710517051608594,0.04989354981642695,0.004685316914251771,-0.5693022581917131,0.5693022581917131,0.5733932624265231,0.03691801658489331
1.8181999920035183,3.636399984007037,3.636399984007037,0.0,90.9090000399824,27,23.98922,24.67904,0.8737678272194713,0.8737678272194713,0.8790962969544334,0.08700381331521406,-1.0902865510356605,1.0902865510356605,1.1702992020679155,0.07061211969014282
1.8509961593855018,3.7019923187710044,3.7019923187710044,0.0,90.7450192030725,3,24.87333,24.91519,0.14660200400548243,0.14660200400548243,0.14685952946252448,0.01458672025735886,0.45830702889399316,0.45830702889399316,0.45878391949878056,0.02968231634910691
1.857795727494952,6.375943245828463,5.766819003082157,0.22385481985333194,85.77558720374111,10,25.15128,25.3471,-0.5655002449617086,0.5655002449617086,0.5660756846509019,0.056312836219367626,-2.1233937252662374,2.1233937252662374,2.125153183799802,0.13454606150866386
1.8588824914724393,3.7177649829448796,5.229678425062229,0.0,89.19367410052045,7,23.0666,23.08351,-0.4241563155337969,0.4241563155337969,0.4244844297979425,0.042088948745177705,0.6080453530238888,0.6080453530238888,0.6110459260187191,0.03926022454066691
1.8597341803895342,4.582964139429909,4.974170358605702,0.0,88.58313132157485,12,24.0438,24.17607,-0.12718978194756878,0.12718978194756878,0.1317232697286727,0.012649546557588542,-1.1847235033877723,1.1847235033877723,1.191263984702311,0.0760324073909086
1.8619638232572386,6.390248124255195,5.779757268303076,0.0,85.96803078418449,9,25.05732,25.18564,1.4326686980305743,1.9081411405185236,2.917057050507202,0.19106889187262793,-2.8430745788913705,2.8430745788913705,2.876821157273636,0.1800549120822039
1.8871158193043422,5.125737998043252,5.857832056948147,0.0,87.12931412570427,8,24.41445,24.60681,-0.3735308664678172,0.3735308664678172,0.37380073971556405,0.037137976897041465,-1.5710500560265928,1.5710500560265928,1.5712019702286775,0.10022133748619802
1.9111628107362888,3.8223256214725785,5.376761018482617,0.0,88.8897505493085,45,23.17738,24.06548,-0.34020197942900265,0.34020197942900265,0.3424656536587253,0.033755503868345076,-0.005272922063371274,0.2523862496603619,0.2950279644000494,0.0162650759580842
1.9408701114028735,4.782908339076499,5.19118198710623,0.0,88.0850395624144,15,23.86068,23.98092,-0.056115666727131,0.0618061422014307,0.0679891541829836,0.006144404434651038,-1.5845848038783514,1.5845848038783514,1.5937114603494045,0.10151507236117122
1.9585196661854287,3.9170393323708583,5.2383886756575935,0.0,88.88605232578611,14,23.15479,23.53574,0.025989019740775023,0.02648253071436102,0.032561216509420135,0.002628470060150444,-1.2324351550265484,1.2324351550265484,1.2324565021103329,0.07937299204402883
1.9626929066968712,3.925385813393743,5.521732974656663,0.0,88.59018830525274,12,24.2298,24.49259,-0.24993779437161834,0.24993779437161834,0.25058638117822785,0.02480196303338127,-0.9072810249159602,0.9072810249159602,0.9123760544970885,0.058340658029583076
2.001102893473466,4.0022057869469325,4.0022057869469325,0.0,89.99448553263268,16,24.54662,24.86566,0.859725914819137,0.859725914819137,0.960814605543391,0.08555196749566715,0.09457679566210686,0.2064905740894858,0.23412340417990665,0.01333990793919735
2.0219989476585405,5.346061653846476,4.043997895317081,0.0,88.58794150317792,9,24.24961,24.35264,-1.0052508313168573,1.0052508313168573,1.0053190274197081,0.10001019609251942,2.1375412668619953,2.1375412668619953,2.1380401205188186,0.13728372495100824
2.025492468134415,5.501593279258401,6.28736964078795,0.0,86.18554461181924,12,24.14592,24.43066,-0.34159996922996544,0.34159996922996544,0.34271027313994706,0.03393865929669114,-2.354305362901338,2.354305362901338,2.3555605148206062,0.14967875789819374
2.074870159921839,5.4858504310862015,4.149740319843678,0.0,88.28953908914829,13,24.00972,24.19027,-0.9550500203306893,0.9550500203306893,0.9552524471757607,0.09499392586067003,1.8248651844737476,1.8248651844737476,1.8259433084509755,0.11707870070275625
2.1292126926053614,5.629529304158166,4.258425385210723,0.0,87.98283261802575,17,23.50691,23.90106,-0.8830224122940535,0.8830224122940535,0.8833353315951298,0.0878044817601552,1.5161349271631934,1.5161349271631934,1.5171048594063532,0.09718202402007625
2.177819356433022,4.355638712866045,4.355638712866045,0.0,89.11090321783489,16,24.3491,24.54244,2.1429201356938776,2.1429201356938776,2.805147398445415,0.2135944712258838,-0.40349950421899905,0.6111572241524499,1.586257165259239,0.039273783163524825
2.186478333905316,5.7809367266947245,4.372956667810632,0.0,87.65962827158933,16,22.8885,23.36556,-0.8022221608837157,0.8022221608837157,0.8024787888747001,0.07974205607317497,1.1640912991077101,1.1640912991077101,1.1644338987755214,0.07455087923166322
2.190144155437167,4.3802883108743345,4.3802883108743345,0.0,89.04927922281418,17,22.15142,22.27102,0.4372099349328731,0.4372099349328731,0.44021482570636256,0.04340476500687558,-0.4886678505715468,0.4886678505715468,0.553007485725109,0.031530232329634436
2.2474309107618615,5.942092218003584,4.494861821523723,0.0,87.31561504971083,22,21.98087,22.73313,-0.6905663149664902,0.6905663149664902,0.6922254446257022,0.06861577395240664,0.8317815350354233,0.8317815350354233,0.8372483495533619,0.05322641660004515
2.270275762219644,7.93995377151614,4.540551524439289,0.0,85.2492189418249,40,20.56777,23.45317,0.5285900852693629,2.1431879540427787,3.3425460441536905,0.2145526797709115,11.04149979306926,12.134165117887381,28.063523435911794,0.80152226519308
2.273118873843853,6.174190087615208,7.056031469952372,0.0,84.49665956858857,15,23.94352,24.18428,-0.2592948594795947,0.26280839069988815,0.28229856455679464,0.02607841274171027,-4.337640108156271,4.337640108156271,4.351671691931013,0.27406431963127387
2.3886780763571593,4.77735615271432,4.77735615271432,0.0,88.05660961821421,16,24.08955,24.3821,1.1304328847375515,1.1304328847375515,1.3354941744981965,0.11231554822569567,-0.6781431893589769,0.6781431893589769,0.8278549007812652,0.04351923808726724
