Source_File,ProbeNr,Property,Unit,Start_Time_UTC,End_Time_UTC,Duration_h,Max_Gap_h,First_Error,Last_Error,Raw_First_to_Last_Change,N,Slope_per_h,Intercept,Slope_CI95_Low,Slope_CI95_High,Slope_p_value,Time_R2,Spearman_rho,Spearman_p_value,Fitted_Change,Within_Segment_N,Within_Segment_Count,Within_Segment_Slope_per_h,Within_Segment_CI95_Low,Within_Segment_CI95_High,Within_Segment_p_value,Within_Segment_R2
Kennfeld_v2 (17)_korrigiert.csv,5,Density,kg/m³,2026-08-28 10:11:02.995,2026-08-28 14:07:43.149,3.9444872222222225,0.2483013888888889,1.2672643089725852,0.68277139014765,-0.5844929188249353,98,-0.13227267386769628,1.2416382709416212,-0.1389766374605708,-0.12556871027482178,7.729282491000055e-61,0.9410999255902336,-0.9587118821286713,3.175317897758609e-54,-0.5217478719202953,98,2,-0.12676681108020715,-0.13549237811737522,-0.11804124404303909,8.778463498835123e-49,0.8975043345068979
Kennfeld_v2 (17)_korrigiert.csv,5,Sound velocity,m/s,2026-08-28 10:11:02.995,2026-08-28 14:07:43.149,3.9444872222222225,0.2483013888888889,-2.3689335338924593,-0.8634900926367663,1.505443441255693,98,0.3878761403080398,-2.7311556090374958,0.3441379121131658,0.4316143685029138,8.192560051922275e-32,0.7634703900800938,0.9056927363260205,1.4874144207013506e-37,1.529972479249937,98,2,0.5374736086473174,0.5030481629120758,0.5718990543825591,1.8019569464100757e-51,0.9100119750190796
Kennfeld_v2 (17)_korrigiert.csv,6,Density,kg/m³,2026-01-09 12:08:19.932,2026-01-09 13:48:15.976,1.6655677777777778,0.8322200000000001,1.627023896712899,1.305708268448143,-0.321315628264756,27,-0.1494778138586487,1.5671752346286707,-0.17664808452819047,-0.12230754318910692,2.4335389722048307e-11,0.8370086498102005,-0.9188034188034188,1.379066454908071e-11,-0.2489654302556298,27,1,-0.1494778138586487,-0.17664808452819045,-0.12230754318910696,2.433538972204764e-11,0.837008649810201
Kennfeld_v2 (17)_korrigiert.csv,6,Sound velocity,m/s,2026-01-09 12:08:19.932,2026-01-09 13:48:15.976,1.6655677777777778,0.8322200000000001,-2.6818898127392004,-1.3397454856476543,1.342144327091546,27,0.7055523960863279,-2.6150456826742867,0.6501939976475083,0.7609107945251475,1.0201446822398434e-19,0.9649869387121719,0.9999999999999999,3.381668924759664e-197,1.1751453364552917,27,1,0.705552396086328,0.6501939976475083,0.7609107945251478,1.020144682239863e-19,0.9649869387121719
Kennfeld_v2 (17)_korrigiert.csv,7,Density,kg/m³,2026-01-09 11:54:36.679,2026-01-09 14:06:42.925,2.201735,2.0350655555555557,2.075251491137692,1.4821994647144265,-0.5930520264232655,7,-0.2358027023968423,2.025035008798208,-0.27816987973581386,-0.1934355250578708,3.0066480363057853e-05,0.9761555307424377,-1.0,0.0,-0.5191750629617117,7,2,-0.8732163564148248,-1.683442495730624,-0.06299021709902541,0.040246717269451164,0.6912112923154468
Kennfeld_v2 (17)_korrigiert.csv,7,Sound velocity,m/s,2026-01-09 11:54:36.679,2026-01-09 14:06:42.925,2.201735,2.0350655555555557,-3.0334931974568917,-2.29123480453336,0.7422583929235316,7,0.29611071845988135,-3.0236795695847594,0.2322081100180695,0.3600133269016932,7.348867241019298e-05,0.9659595727620669,1.0,0.0,0.651957332708267,7,2,1.5860954000073697,1.3306556686353754,1.841535131379364,6.64281365742195e-05,0.9867201221531715
Kennfeld_v2 (17)_korrigiert.csv,8,Density,kg/m³,2026-02-09 09:51:05.602,2026-02-09 14:34:49.618,4.728893333333334,0.9068344444444444,2.0711149633489185,0.5954837161990554,-1.4756312471498632,98,-0.2426985513412699,2.52021710860462,-0.3823449915816825,-0.10305211110085732,0.0008351015324757986,0.11029675331206312,-0.5730543388864449,6.989075622741863e-10,-1.1476955614473892,98,6,-1.1584586190042747,-1.797537988124899,-0.5193792498836504,0.0005165050674790901,0.12470602207771209
Kennfeld_v2 (17)_korrigiert.csv,8,Sound velocity,m/s,2026-02-09 09:51:05.602,2026-02-09 14:34:49.618,4.728893333333334,0.9068344444444444,-2.6995205715572865,-0.18429252656505923,2.5152280449922273,98,0.6513966350936041,-3.2956220136600773,0.47578388232804314,0.8270093878591651,6.175734473678243e-11,0.36090200760176766,0.9133306555986966,3.101950001621577e-39,3.080385205049911,98,6,1.7339877896858242,0.8031576826896851,2.6648178966819636,0.00036840489987473535,0.13078566304698136
Kennfeld_v2 (17)_korrigiert.csv,100,Density,kg/m³,2026-08-28 09:24:47.478,2026-08-28 09:32:47.486,0.13333555555555554,5543.993374166666,0.03766560000008212,0.04086940000013328,0.00320380000005116,5,0.023933001117088498,-132.67462458371065,0.023038557916262994,0.024827444317914,3.569757690587534e-06,0.9995864474946157,0.9999999999999999,1.4042654220543602e-24,0.003191120000073829,5,1,0.023933001117088498,0.023038557916263486,0.02482744431791351,3.5697576905813544e-06,0.9995864474946161
Kennfeld_v2 (17)_korrigiert.csv,100,Sound velocity,m/s,2026-08-28 09:24:47.478,2026-08-28 09:32:47.486,0.13333555555555554,5543.993374166666,-0.002381842507475085,-0.0059110261850037205,-0.0035291836775286356,5,-0.032037320601606405,177.64933138811344,-0.06409203316307616,1.7391959863340134e-05,0.05006634047851225,0.7712887689458746,-0.8999999999999998,0.03738607346849874,-0.004271713940946852,5,1,-0.0320373206016064,-0.06409203316307616,1.739195986336095e-05,0.050066340478512356,0.7712887689458744
Kennfeld_v2 (17)_korrigiert.csv,101,Density,kg/m³,2026-02-09 08:43:34.841,2026-02-09 09:19:34.877,0.60001,744.5638761111111,0.027621599999861246,0.03856340000004366,0.010941800000182411,19,-0.0717921884550423,53.536337107959824,-0.25771333972589483,0.11412896281581024,0.42651542237303625,0.0375753962617494,0.6561403508771929,0.002282288681203843,-0.04307603099491791,19,1,-0.0717921884550423,-0.25771333972589483,0.11412896281581024,0.42651542237303625,0.03757539626174922
Kennfeld_v2 (17)_korrigiert.csv,101,Sound velocity,m/s,2026-02-09 08:43:34.841,2026-02-09 09:19:34.877,0.60001,744.5638761111111,-0.004811285025880352,-0.0033656333685030404,0.0014456516573773115,19,0.023783316666396707,-17.724865750879623,-0.00920244009477686,0.056769073427570274,0.14658814697258346,0.11981373033996146,0.7017543859649124,0.0008117889387414534,0.014270227833007333,19,1,0.023783316666396714,-0.009202440094776845,0.056769073427570274,0.14658814697258332,0.11981373033996146
Kennfeld_v2 (17)_korrigiert.csv,102,Density,kg/m³,2026-01-09 09:36:05.691,2026-02-09 09:41:13.792,744.085583611111,739.0188822222221,0.986610571456481,1.687814210675242,0.701203639218761,24,0.0005338144562480979,1.3672769959287692,0.00019379159263491983,0.0008738373198612758,0.00362169179954386,0.3251649438861085,0.21652173913043476,0.30951989756230047,0.3972036412174138,24,4,-1.7678289269064535,-2.079172878758418,-1.456484975054489,3.0509264389328846e-10,0.881425532324281
Kennfeld_v2 (17)_korrigiert.csv,102,Sound velocity,m/s,2026-01-09 09:36:05.691,2026-02-09 09:41:13.792,744.085583611111,739.0188822222221,-0.5532117859092978,2.162054283119687,2.715266069028985,24,0.0026355330241897685,-0.08497494494984698,0.002309498084570503,0.002961567963809034,5.138724735892678e-14,0.927403074054584,0.9999999999999999,1.088022137778727e-173,1.9610621284306002,24,4,1.8708025186718253,1.4975261521190948,2.244078885224556,2.4225243689328603e-09,0.8527567415859173
