Timestamp_UTC,Elapsed_h,Phase,Kind,Cumulative_IPA_loss_g,Cumulative_Water_loss_g,Cumulative_total_loss_g,Al_mass_g,Al_wt_pct,IPA_mass_g,IPA_wt_pct,PG_mass_g,PG_wt_pct,MG_mass_g,MG_wt_pct,Water_mass_g,Water_wt_pct,Source_record,Temperature_C,Rho_observed,Rho_predicted_with_phase_offset,Rho_residual,C_observed,C_predicted_with_phase_offset,C_residual
2026-09-01T12:08:19.932000+00:00,0.0,1,nominal_before_pre_measurement_loss,0.0,0.0,0.0,18.19,1.8181999920035186,36.38,3.636399984007037,36.38,3.636399984007037,0.0,0.0,909.49,90.9090000399824,,,,,,,,
2026-09-01T12:08:19.932000+00:00,0.0,1,after_pre_measurement_loss,0.07692389017518264,1.9230761098248172,2.0,18.19,1.8218420736348706,36.30307610982482,3.635979739375909,36.38,3.643684147269741,0.0,0.0,907.5669238901752,90.89849403971948,,,,,,,,
2026-09-01T12:08:19.932000+00:00,0.0,1,after_addition,0.07692389017518264,1.9230761098248172,2.0,18.19,1.8218420736348706,36.30307610982482,3.635979739375909,36.38,3.643684147269741,0.0,0.0,907.5669238901752,90.89849403971948,,,,,,,,
2026-09-01T12:08:19.932000+00:00,0.0,1,fitted,0.07692389017518264,1.9230761098248172,2.0,18.19,1.8218420736348706,36.30307610982482,3.635979739375909,36.38,3.643684147269741,0.0,0.0,907.5669238901752,90.89849403971948,430.0,23.98922,1004.229,1004.2883444482244,-0.059344448224351254,1544.0,1543.9209010449845,0.07909895501552455
2026-09-01T12:10:19.934000+00:00,0.033333888888888885,1,fitted,0.10693957705586467,1.9661773289320879,2.0731169059879524,18.19,1.8219754989896961,36.27306042294414,3.633239547222487,36.38,3.6439509979793923,0.0,0.0,907.5238226710679,90.90083395580842,431.0,24.03339,1004.254,1004.280129922154,-0.02612992215392751,1544.002,1543.9742809555007,0.02771904449923568
2026-09-01T12:12:19.936000+00:00,0.06666777777777777,1,fitted,0.1369552639365467,2.0092785480393585,2.1462338119759052,18.19,1.8221089438891676,36.24304473606346,3.63049895367545,36.38,3.644217887778335,0.0,0.0,907.4807214519607,90.90317421465704,432.0,24.07062,1004.269,1004.2740953772584,-0.00509537725838527,1544.011,1544.015595552614,-0.004595552614091503
2026-09-01T12:14:19.939000+00:00,0.10000194444444445,1,fitted,0.16697120094378398,2.052380126317469,2.219351327261253,18.19,1.8222424094498466,36.21302879905622,3.6277579358036767,36.38,3.6444848188996932,0.0,0.0,907.4376198736826,90.90551483584679,433.0,24.11127,1004.279,1004.2669908364345,0.012009163565494418,1544.041,1544.0626702147529,-0.021670214752930406
2026-09-01T12:16:19.942000+00:00,0.1333361111111111,1,fitted,0.1969871379510212,2.095481704595579,2.2924688425466004,18.19,1.8223758945640882,36.18301286204898,3.625016516355163,36.38,3.6447517891281764,0.0,0.0,907.3945182954044,90.90785579995257,434.0,24.14861,1004.283,1004.2609273243374,0.022072675662570873,1544.062,1544.103956180836,-0.04195618083599584
2026-09-01T12:18:19.944000+00:00,0.16666999999999998,1,fitted,0.22700282483170323,2.1385829237028497,2.365585748534553,18.19,1.8225093981235974,36.1529971751683,3.622274718091264,36.38,3.6450187962471947,0.0,0.0,907.3514170762971,90.91019708753794,435.0,24.18376,1004.283,1004.2555533372716,0.027446662728380034,1544.087,1544.1413963492487,-0.05439634924869097
2026-09-01T12:20:19.946000+00:00,0.2000038888888889,1,fitted,0.2570185117123853,2.181684142810121,2.438702654522506,18.19,1.822642921244939,36.12298148828762,3.619532518080781,36.38,3.645285842489878,0.0,0.0,907.3083158571899,90.91253871818441,436.0,24.21793,1004.288,1004.2504893236967,0.03751067630332727,1544.102,1544.1770727468004,-0.07507274680028786
2026-09-01T12:22:19.948000+00:00,0.23333777777777776,1,fitted,0.2870341985930673,2.2247853619173914,2.5118195605104585,18.19,1.8227764639324135,36.09296580140694,3.6167899162354074,36.38,3.645552927864827,0.0,0.0,907.2652146380826,90.91488069196735,437.0,24.25018,1004.287,1004.2460300087006,0.04096999129944834,1544.124,1544.2093919139388,-0.08539191393879264
2026-09-01T13:12:15.940000+00:00,1.0655577777777778,1,fitted,1.0364113570489957,3.3008583243316014,4.337269681380597,18.19,1.826116869911765,35.34358864295101,3.5481871063284607,36.38,3.65223373982353,0.0,0.0,906.1891416756685,90.97346228393624,448.0,24.47262,1004.275,1004.3179833943103,-0.04298339431034037,1544.205,1544.0210199379615,0.18398006203847217
2026-09-01T13:14:15.942000+00:00,1.0988916666666668,1,fitted,1.0664270439296777,3.343959543438872,4.410386587368549,18.19,1.8262509221665397,35.313572956070324,3.545434039363321,36.38,3.6525018443330795,0.0,0.0,906.1460404565611,90.97581319413705,449.0,24.50241,1004.292,1004.3143487893007,-0.02234878930062223,1544.197,1544.0486521368523,0.14834786314759185
2026-09-01T13:16:15.944000+00:00,1.1322255555555556,1,fitted,1.09644273081036,3.3870607625461426,4.483503493356503,18.19,1.8263849941038732,35.28355726918964,3.542680568172215,36.38,3.6527699882077465,0.0,0.0,906.1029392374538,90.97816444951617,450.0,24.52436,1004.29,1004.313171315527,-0.023171315527065417,1544.186,1544.0630058504528,0.12299414954713939
2026-09-01T13:20:15.948000+00:00,1.1988933333333331,1,fitted,1.1564741045717235,3.473263200760684,4.629737305332407,18.19,1.8266531970435584,35.22352589542828,3.5371724127559445,36.38,3.653306394087117,0.0,0.0,906.0167367992393,90.98286799611338,452.0,24.55703,1004.28,1004.3143384698607,-0.03433846986069966,1544.126,1544.072712191226,0.053287808774030054
2026-09-01T13:28:15.956000+00:00,1.332228888888889,1,fitted,1.276536852094452,3.6456680771897663,4.922204929284218,18.19,1.8271898393044688,35.10346314790555,3.5261512472925713,36.38,3.6543796786089375,0.0,0.0,905.8443319228103,90.99227923479403,456.0,24.59795,1004.335,1004.3243391173926,0.010660882607453459,1544.009,1544.050888834971,-0.04188883497090501
2026-09-01T13:30:15.958000+00:00,1.3655627777777777,1,fitted,1.3065525389751338,3.6887692962970373,4.995321835272171,18.19,1.827324049141171,35.07344746102487,3.523394944025293,36.38,3.654648098282342,0.0,0.0,905.8012307037029,90.9946329085512,457.0,24.60506,1004.34,1004.3278200097222,0.012179990277786601,1543.995,1544.0401734435984,-0.045173443598514496
2026-09-01T13:44:15.973000+00:00,1.5989002777777779,1,fitted,1.5166625972664636,3.9904781892187717,5.507140786485236,18.19,1.8282640714448841,34.86333740273354,3.5040894548696166,36.38,3.6565281428897682,0.0,0.0,905.4995218107813,91.01111833079574,464.0,24.66588,1004.373,1004.3487736317575,0.024226368242580065,1543.861,1543.9835813148823,-0.1225813148821544
2026-09-01T13:46:15.975000+00:00,1.6322341666666667,1,fitted,1.5466782841471454,4.033579408326042,5.580257692473188,18.19,1.8283984391417045,34.83332171585286,3.5013299095869272,36.38,3.656796878283409,0.0,0.0,905.4564205916739,91.01347477298796,465.0,24.67172,1004.379,1004.3526646940519,0.026335305948123278,1543.848,1543.970701331378,-0.12270133137803896
2026-09-01T13:46:15.975000+00:00,1.6322341666666667,1,filtered_suffix_start,1.5466782841471454,4.033579408326042,5.580257692473188,18.19,1.8283984391417045,34.83332171585286,3.5013299095869272,36.38,3.656796878283409,0.0,0.0,905.4564205916739,91.01347477298796,,,,,,,,
2026-09-01T13:48:15.976000+00:00,1.6655677777777778,1,filtered_suffix_end,1.5766937209012721,4.076680268262473,5.653373989163745,18.19,1.828532825470641,34.803306279098734,3.4985699816514844,36.38,3.657065650941282,0.0,0.0,905.4133197317375,91.01583154193659,,,,,,,,
