Phase,Timestamp_UTC,Carried_IPA_loss_g,Carried_Water_loss_g,Added_Al_g,Before_addition_Al_mass_g,After_addition_Al_mass_g,Corrected_minus_nominal_Al_wt_pct,Added_IPA_g,Before_addition_IPA_mass_g,After_addition_IPA_mass_g,Corrected_minus_nominal_IPA_wt_pct,Added_PG_g,Before_addition_PG_mass_g,After_addition_PG_mass_g,Corrected_minus_nominal_PG_wt_pct,Added_MG_g,Before_addition_MG_mass_g,After_addition_MG_mass_g,Corrected_minus_nominal_MG_wt_pct,Added_Water_g,Before_addition_Water_mass_g,After_addition_Water_mass_g,Corrected_minus_nominal_Water_wt_pct
1,2026-09-01T12:08:19.932000+00:00,0.07692389017518264,1.9230761098248172,0.0,18.19,18.19,0.0036420816313520454,0.0,36.30307610982482,36.30307610982482,-0.0004202446311283303,0.0,36.38,36.38,0.007284163262704091,0.0,0.0,0.0,0.0,0.0,907.5669238901752,907.5669238901752,-0.010506000262921589
