Phase,Kind,Evidence,Method,Start_UTC,End_UTC,Duration_h,IPA_loss_g,Water_loss_g,Total_loss_g,Segment
1,pre_measurement_loss,assumed,user_entered_total_loss,2026-09-01T12:08:19.932000+00:00,2026-09-01T12:08:19.932000+00:00,0.0,0.07692389017518264,1.9230761098248172,2.0,
1,measurement_window,fitted_model,mixed_phase_fit,2026-09-01T12:08:19.932000+00:00,2026-09-01T13:46:15.975000+00:00,1.6322341666666667,1.4697543939719628,2.1105032985012246,3.5802576924731877,1.0
1,filtered_suffix,assumed,previous_fitted_terminal_rates,2026-09-01T13:46:15.975000+00:00,2026-09-01T13:48:15.976000+00:00,0.03333361111111111,0.030015436754126802,0.043100859936430945,0.07311629669055775,
