SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig,Source_record,Timestamp,Phase,Phase_elapsed_min,Exclusion_reason,Used,Elapsed_h,none_Loss_IPA_g,none_Loss_Water_g,none_Al_mass_g,none_Al_wt_pct,none_IPA_mass_g,none_IPA_wt_pct,none_PG_mass_g,none_PG_wt_pct,none_MG_mass_g,none_MG_wt_pct,none_Water_mass_g,none_Water_wt_pct,none_Rho_physics,none_Rho_base_prediction,none_Rho_fit_with_offset,none_Rho_residual,none_C_physics,none_C_base_prediction,none_C_fit_with_offset,none_C_residual,none_A_Rho_kg_m3,none_A_spread_Rho_kg_m3,none_A_C_m_s,none_A_spread_C_m_s,none_Calibration_distance,none_Calibration_outside_box,none_Calibration_outside_axes,none_Calibration_nearest_node,ipa_Loss_IPA_g,ipa_Loss_Water_g,ipa_Al_mass_g,ipa_Al_wt_pct,ipa_IPA_mass_g,ipa_IPA_wt_pct,ipa_PG_mass_g,ipa_PG_wt_pct,ipa_MG_mass_g,ipa_MG_wt_pct,ipa_Water_mass_g,ipa_Water_wt_pct,ipa_Rho_physics,ipa_Rho_base_prediction,ipa_Rho_fit_with_offset,ipa_Rho_residual,ipa_C_physics,ipa_C_base_prediction,ipa_C_fit_with_offset,ipa_C_residual,ipa_A_Rho_kg_m3,ipa_A_spread_Rho_kg_m3,ipa_A_C_m_s,ipa_A_spread_C_m_s,ipa_Calibration_distance,ipa_Calibration_outside_box,ipa_Calibration_outside_axes,ipa_Calibration_nearest_node,mixed_Loss_IPA_g,mixed_Loss_Water_g,mixed_Al_mass_g,mixed_Al_wt_pct,mixed_IPA_mass_g,mixed_IPA_wt_pct,mixed_PG_mass_g,mixed_PG_wt_pct,mixed_MG_mass_g,mixed_MG_wt_pct,mixed_Water_mass_g,mixed_Water_wt_pct,mixed_Rho_physics,mixed_Rho_base_prediction,mixed_Rho_fit_with_offset,mixed_Rho_residual,mixed_C_physics,mixed_C_base_prediction,mixed_C_fit_with_offset,mixed_C_residual,mixed_A_Rho_kg_m3,mixed_A_spread_Rho_kg_m3,mixed_A_C_m_s,mixed_A_spread_C_m_s,mixed_Calibration_distance,mixed_Calibration_outside_box,mixed_Calibration_outside_axes,mixed_Calibration_nearest_node
312,2026-08-28,11:13:56.928,33,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.025,0.004053538,0.02032471,1545.768,0.01927193,0.09228516,25.27788,0.004381686,1498.263,0.0009962891,6.88408,5.054508e-05,100,0,1,0,312,2026-08-28 11:13:56.928000+00:00,2,20.000333333333334,,True,0.3333388888888889,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1323421993977,1004.7794656510049,1005.1943450364428,-0.16934503644279175,1543.1772909440251,1545.7645828850873,1545.1091045860612,0.6588954139388079,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.23219115492070086,0.0,18.106,1.8066474008365105,35.979808845079305,3.5901263742713474,36.212,3.613294801673021,2.39,0.23847825516399312,909.5,90.75145316805514,1006.1731878116104,1004.8220605236079,1005.0435247372806,-0.018524737280586123,1542.9896714708739,1545.5756718190573,1545.785275430535,-0.017275430534937186,-1.3511272880025185,0.11929219403833644,2.5860003481835028,0.3675926662421864,0.23926696863850658,True,"PG,MG",0,0.2307370028951073,0.200846222458023,18.106,1.8070069171340677,35.9812629971049,3.5909859230635495,36.212,3.6140138342681354,2.39,0.23852571147412027,909.299153777542,90.74946761406012,1006.1749168448322,1004.8236546371808,1005.0372540250637,-0.012254025063725749,1542.9997075077815,1545.5857848154267,1545.7503470845445,0.017652915455528273,-1.3512622076514416,0.11934872121268819,2.5860773076450854,0.3678112155761987,0.23933021393322196,True,"PG,MG",0
313,2026-08-28,11:15:56.930,34,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.022,0.004005397,0.01745605,1545.799,0.01775384,0.1195068,25.29475,0.003889924,1498.266,0.001168119,6.884003,4.721256e-05,100,0,1,0,313,2026-08-28 11:15:56.930000+00:00,2,22.000366666666665,,True,0.36667277777777774,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1268543137965,1004.7739777654036,1005.1888571508415,-0.16685715084145158,1543.2047469939027,1545.792038934965,1545.1365606359388,0.6624393640611288,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.25541027041277087,0.0,18.106,1.8066892589854449,35.95658972958723,3.5878926573617367,36.212,3.6133785179708897,2.39,0.23848378045814717,909.5,90.75355578522378,1006.1717885969135,1004.8208140672834,1005.0422782809561,-0.0202782809560631,1542.998399057749,1545.5843018317798,1545.7939054432575,0.005094556742506029,-1.350974529630042,0.11922174497542784,2.585902774030806,0.3672273121396843,0.2391648196656672,True,"PG,MG",0,0.25381070318461796,0.22093084470382526,18.106,1.8070847531103302,35.958189296815384,3.5888377127874818,36.212,3.6141695062206605,2.39,0.23853598585737817,909.2790691552962,90.75137204202414,1006.1736911353258,1004.8225698924922,1005.0361692803751,-0.014169280375085691,1543.009430358203,1545.595415479358,1545.7599777484759,0.0390222515241021,-1.3511212428336135,0.11928368029140292,2.5859851211550815,0.36746228377019946,0.239230669520618,True,"PG,MG",0
314,2026-08-28,11:17:56.932,35,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.016,0.004883116,0.0223999,1545.821,0.01892981,0.1071777,25.31048,0.003929927,1498.267,0.001249208,6.88395,5.007778e-05,100,0,1,0,314,2026-08-28 11:17:56.932000+00:00,2,24.0004,,True,0.4000066666666666,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1217372744868,1004.768860726094,1005.1837401115318,-0.1677401115318844,1543.2303304665938,1545.817622407656,1545.16214410863,0.6588558913699671,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.278629385904841,0.0,18.106,1.8067311190740436,35.93337061409516,3.5856588369439137,36.212,3.613462238148087,2.39,0.2384893060083378,909.5,90.75565849982561,1006.1707608774013,1004.8199350734278,1005.0413992871005,-0.025399287100526635,1543.0052574728288,1545.5910683751504,1545.800671986628,0.020328013371909037,-1.3508258039734722,0.11915213734452557,2.5858109023214415,0.3668758452985827,0.23907257828532993,True,"PG,MG",0,0.2768844034741287,0.24101546694962755,18.106,1.8071625957923783,35.935115596525876,3.586689317437141,36.212,3.6143251915847565,2.39,0.23854626112580268,909.2589845330504,90.75327663405993,1006.1728370467093,1004.8218530414442,1005.0354524293272,-0.01945242932720248,1543.017282846036,1545.6031810723257,1545.7677433414435,0.05325665855639272,-1.350984005265069,0.11921942776651583,2.5858982262894896,0.36712625699449786,0.23914035425775998,True,"PG,MG",0
315,2026-08-28,11:19:56.934,36,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.018,0.005439193,0.02557373,1545.839,0.01591908,0.08874512,25.32706,0.003882853,1498.271,0.001896607,6.883905,4.245298e-05,100,0,1,0,315,2026-08-28 11:19:56.934000+00:00,2,26.000433333333334,,True,0.43334055555555556,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1163437255942,1004.7634671772014,1005.1783465626393,-0.16034656263923353,1543.2572783897551,1545.8445703308173,1545.1890920317912,0.6499079682087086,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.3018485013969111,0.0,18.106,1.8067729811024424,35.91015149860309,3.583424913010684,36.212,3.613545962204885,2.39,0.23849483181458286,909.5,90.75776131186741,1006.1694574534295,1004.8187763449839,1005.0402405586566,-0.022240558656562825,1543.0134880420153,1545.599212764171,1545.8088163756486,0.030183624351366234,-1.3506811084455579,0.11908338584807607,2.585724722155643,0.3665382640559319,0.23899025735360221,True,"PG,MG",0,0.29995810376363946,0.2611000891954299,18.106,1.807240445181078,35.91204189623637,3.5845407369886075,36.212,3.614480890362156,2.39,0.2385565372795082,909.2388999108045,90.75518139018867,1006.1717073538343,1004.8208568602088,1005.0344562480917,-0.016456248091685666,1543.0265057769966,1545.6123223914444,1545.7768846605622,0.06211533943769609,-1.3508504936255763,0.11915597650030273,2.585816614447918,0.3668031359842103,0.2390592810029031,True,"PG,MG",0
316,2026-08-28,11:21:56.936,37,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.018,0.005237775,0.0246582,1545.853,0.0215256,0.09802246,25.34261,0.003673527,1498.275,0.001448881,6.883872,5.678336e-05,100,0,1,0,316,2026-08-28 11:21:56.936000+00:00,2,28.000466666666668,,True,0.46667444444444445,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.1112852396241,1004.7584086912312,1005.1732880766691,-0.1552880766690805,1543.2825354264635,1545.8698273675257,1545.2143490684996,0.6386509315004787,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.32506761688898117,0.0,18.106,1.8068148450707757,35.886932383111024,3.581190885554852,36.212,3.6136296901415514,2.39,0.23850035787690013,909.5,90.75986422135593,1006.1684897309794,1004.8179492914768,1005.0394135051495,-0.021413505149439516,1543.020030854672,1545.6056750770422,1545.8152786885198,0.03772131148025437,-1.3505404395026204,0.11901550455099058,2.5856442223701617,0.3662145643641814,0.23891786850980637,True,"PG,MG",0,0.3230318040531502,0.2811847114412322,18.106,1.8073183012772962,35.88896819594685,3.582391971417959,36.212,3.6146366025545924,2.39,0.23856681431860915,909.2188152885587,90.75708631043155,1006.1709134899739,1004.8201927842061,1005.0337921720891,-0.015792172089049927,1543.0340397942414,1545.6197800710345,1545.7843423401523,0.06865765984775862,-1.3507207057677633,0.11909333881178691,2.5857402767931132,0.3664929194038646,0.23898746156115694,True,"PG,MG",0
317,2026-08-28,11:32:52.830,38,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.024,0.004063435,0.01403809,1545.916,0.01336237,0.07336426,25.45109,0.001500529,1498.298,0.001829015,6.883733,3.565923e-05,100,0,1,0,317,2026-08-28 11:32:52.830000+00:00,2,38.93203333333334,,True,0.6488672222222223,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0759961808483,1004.7231196324555,1005.1379990178933,-0.11399901789332034,1543.4582803944647,1546.045572335527,1545.3900940365008,0.525905963499099,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.4519761562179575,0.0,18.106,1.8070436949216384,35.760023843782044,3.568978549494852,36.212,3.614087389843277,2.39,0.23853056615832957,909.5,90.7713597995819,1006.1555754734251,1004.8057329820809,1005.0271971957536,-0.0031971957536143236,1543.093673536543,1545.678977626589,1545.8885812380665,0.027418761933404312,-1.3498424913441545,0.1186604212651627,2.5853040900457813,0.36469020421387094,0.23869810824424628,True,"PG,MG",0,0.4491455486381434,0.39096107536256897,18.106,1.807743957296365,35.76285445136186,3.5706442080039102,36.212,3.61548791459273,2.39,0.23862300110119913,909.1090389246374,90.7675009190058,1006.1589509813076,1004.8088740283872,1005.0224734162701,0.0015265837298557017,1543.1130641001146,1545.6984799210304,1545.8630421901482,0.05295780985170495,-1.3500769529203622,0.11876584698853827,2.5854158209159115,0.36502513670475234,0.2387588511323809,True,"PG,MG",0
318,2026-08-28,11:34:52.832,39,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.033,0.001162051,0.005187988,1545.898,0.007212135,0.03405762,25.4656,0.004943701,1498.304,0.001339966,6.883786,1.935669e-05,100,1,1,1,318,2026-08-28 11:34:52.832000+00:00,2,40.932066666666664,,True,0.6822011111111111,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0712760063839,1004.718399457991,1005.1332788434289,-0.10027884342889593,1543.4817273353135,1546.0690192763757,1545.4135409773496,0.4844590226502987,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.47519527171002757,0.0,18.106,1.8070855714362462,35.736804728289975,3.5667438525200175,36.212,3.6141711428724923,2.39,0.23853609387676064,909.5,90.77346333929448,1006.1549507458432,1004.8052230384,1005.0266872520726,0.006312747927381679,1543.0984418705166,1545.6837019003156,1545.8933055117932,0.00469448820672369,-1.3497277074431884,0.11859846218545622,2.5852600297989925,0.3644559976219897,0.23869013428678004,True,"PG,MG",0,0.4722192489276541,0.4110456976083713,18.106,1.8078218567822646,35.73978075107235,3.568494244912993,36.212,3.615643713564529,2.39,0.2386332838677572,909.0889543023916,90.76940690087245,1006.1585008470302,1004.8085297125581,1005.022129100441,0.010870899558995006,1543.1188143004345,1545.7041876549574,1545.8687499240752,0.029250075924664998,-1.349971134472029,0.11870872969215573,2.5853733545229507,0.3647981822075809,0.23874707627431543,True,"PG,MG",0
319,2026-08-28,11:36:52.834,40,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.034,0.001035308,0.00604248,1545.901,0.009056441,0.04309082,25.48853,0.00635784,1498.309,0.001229962,6.883784,2.357145e-05,100,1,1,1,319,2026-08-28 11:36:52.834000+00:00,2,42.9321,,True,0.715535,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0638167631944,1004.7109402148016,1005.1258196002394,-0.09181960023943248,1543.5187512471157,1546.1060431881779,1545.4505648891518,0.45043511084827514,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.4984143872020977,0.0,18.106,1.807127449891796,35.71358561279791,3.564509051968839,36.212,3.614254899783592,2.39,0.23854162185139688,909.5,90.77556697650438,1006.1515889038025,1004.801972009669,1005.0234362233417,0.010563776658273127,1543.1168266158522,1545.7020481736909,1545.9116517851685,-0.010651785168420247,-1.349616894133401,0.1185374580405958,2.585221557838701,0.3642355666838522,0.23869214029119878,True,"PG,MG",0,0.4952929492171648,0.43113031985417355,18.106,1.8078997629821585,35.71670705078284,3.566344096521235,36.212,3.615799525964317,2.39,0.23864356752056548,909.0688696801458,90.77131304701172,1006.1553135105263,1004.8054445124003,1005.0190439002832,0.014956099716755489,1543.1381753665353,1545.7235114550242,1545.888073724142,0.012926275858035297,-1.3498689981260072,0.11865250063903694,2.5853360884889267,0.364584056340414,0.23874460954600896,True,"PG,MG",0
320,2026-08-28,11:38:52.836,41,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.034,0.0005940743,0.003417969,1545.902,0.007156111,0.03308105,25.5125,0.005184858,1498.314,0.0009843734,6.883788,1.910536e-05,100,1,1,1,320,2026-08-28 11:38:52.836000+00:00,2,44.93213333333333,,True,0.7488688888888888,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.056019201182,1004.7031426527892,1005.1180220382271,-0.08402203822708998,1543.5574163316867,1546.1447082727489,1545.4892299737228,0.4127700262772578,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.5216335026941676,0.0,18.106,1.807169330288422,35.69036649730584,3.5622741478341173,36.212,3.614338660576844,2.39,0.23854715008225608,909.5,90.77767071121836,1006.1478897226348,1004.7983796825605,1005.0198438962332,0.014156103766822525,1543.1368651287487,1545.7220537893438,1545.9316574008215,-0.029657400821406554,-1.3495100400742581,0.11847741747759172,2.5851886605951533,0.36402888708227993,0.23870412739359695,True,"PG,MG",0,0.5183666495066754,0.4512149420999758,18.106,1.8079776758969153,35.69363335049333,3.5641937628046803,36.212,3.6159553517938305,2.39,0.2386538520597386,909.0487850579,90.77321935744484,1006.1517889068223,1004.8020183718727,1005.0156177597556,0.018382240244363857,1543.1591879012183,1545.7444919130387,1545.9090541821565,-0.007054182156480238,-1.3497705349496145,0.11859716751672231,2.5853040118204245,0.3643827401179971,0.23875145364303627,True,"PG,MG",0
321,2026-08-28,11:40:52.838,42,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.037,0.001055459,0.004577637,1545.891,0.008296777,0.03942871,25.52825,0.003216523,1498.318,0.0008489068,6.883822,2.253482e-05,100,1,1,1,321,2026-08-28 11:40:52.838000+00:00,2,46.93216666666667,,True,0.7822027777777777,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0508956457535,1004.6980190973607,1005.1128984827985,-0.0758984827984932,1543.582800850722,1546.170092791784,1545.514614492758,0.37638550724204833,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.5448526181862378,0.0,18.106,1.8072112126262594,35.66714738181376,3.5600391401086466,36.212,3.6144224252525188,2.39,0.238552678569356,909.5,90.77977454344321,1006.1468640502111,1004.79745691716,1005.0189211308327,0.018078869167311495,1543.143594907524,1545.7287562317154,1545.938359843193,-0.04735984319290765,-1.3494071330510018,0.11841834851433652,2.5851613241913576,0.3638359321186601,0.23872609547820456,True,"PG,MG",0,0.5414403497961862,0.4712995643457781,18.106,1.8080555955274022,35.67055965020382,3.562043243739368,36.212,3.6161111910548045,2.39,0.2386641374853911,909.0287004356542,90.77512583219304,1006.1509381260973,1004.8012623908537,1005.0148617787366,0.022138221263389823,1543.1668943293162,1545.752171442566,1545.9167337116837,-0.02573371168364247,-1.3496757352436064,0.11854273747248666,2.5852771132497843,0.36419421247432476,0.2387676101722591,True,"PG,MG",0
322,2026-08-28,11:42:52.840,43,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.039,0.0009588094,0.004211426,1545.882,0.008122541,0.04003906,25.54063,0.003368303,1498.321,0.0008594794,6.88385,2.204337e-05,100,1,1,1,322,2026-08-28 11:42:52.840000+00:00,2,48.932199999999995,,True,0.8155366666666666,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0468683680248,1004.693991819632,1005.1088712050698,-0.06987120506983047,1543.60274207844,1546.1900340195023,1545.5345557204762,0.34744427952387014,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.5680717336783079,0.0,18.106,1.8072530969054434,35.643928266321694,3.557804028785229,36.212,3.614506193810887,2.39,0.23855820731271454,909.5,90.78187847318573,1006.1469348082892,1004.7976266483023,1005.019090861975,0.019909138025013817,1543.1448711579153,1545.730010692353,1545.9396143038307,-0.05761430383063271,-1.3493081599868837,0.11836025854466527,2.585139534437809,0.3636566727205023,0.23875804317775,True,"PG,MG",0,0.5645140500856969,0.4913841865915804,18.106,1.8081335218744883,35.647485949914305,3.5598925393013303,36.212,3.6162670437489766,2.39,0.23867442379763762,909.0086158134084,90.77703247127758,1006.1511839835704,1004.8015993950189,1005.0151987829018,0.023801217098139205,1543.169147688308,1545.7544030695385,1545.9189653386563,-0.03696533865627316,-1.3495845885515039,0.11848921711700529,2.5852553812306307,0.36401845026744895,0.23879307965135588,True,"PG,MG",0
323,2026-08-28,11:44:52.842,44,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.042,0.001029537,0.004272461,1545.87,0.00832579,0.04504395,25.5518,0.00281625,1498.324,0.0007878611,6.883883,2.266628e-05,100,1,1,1,323,2026-08-28 11:44:52.842000+00:00,2,50.932233333333336,,True,0.8488705555555556,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0432347091406,1004.6903581607478,1005.1052375461857,-0.06323754618563271,1543.6207253588816,1546.2080172999438,1545.5525390009177,0.3174609990821864,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.591290849170378,0.0,18.106,1.807294983126109,35.620709150829626,3.5555688138566586,36.212,3.614589966252218,2.39,0.2385637363123495,909.5,90.78398250045267,1006.1473996480332,1004.7981865410771,1005.0196507547498,0.022349245250211425,1543.1441877738837,1545.7293110507107,1545.9389146621884,-0.06891466218849018,-1.3492131069560482,0.11830315434418032,2.585123276827078,0.3634910774503722,0.23879996787460725,True,"PG,MG",0,0.5875877503752077,0.5114688088373828,18.106,1.8082114549390418,35.6244122496248,3.557741649466601,36.212,3.6164229098780836,2.39,0.23868471099659283,908.9885311911626,90.77893927471969,1006.1518240796552,1004.8023269959857,1005.0159263838686,0.02607361613138437,1543.169440838561,1545.7546796424945,1545.9192419116123,-0.049241911612398326,-1.3494970836694622,0.11843661252864107,2.5852388039333056,0.3638554282854203,0.23882786150898838,True,"PG,MG",0
324,2026-08-28,11:46:52.844,45,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.046,0.001005605,0.005310059,1545.85,0.006785906,0.03308105,25.5606,0.002277022,1498.326,0.000660146,6.883939,1.840103e-05,100,1,1,1,324,2026-08-28 11:46:52.844000+00:00,2,52.93226666666667,,True,0.8822044444444445,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0403720232807,1004.6874954748879,1005.1023748603258,-0.056374860325718146,1543.6348870626125,1546.2221790036747,1545.5667007046486,0.2832992953512985,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.6145099646624481,0.0,18.106,1.8073368712883908,35.59749003533756,3.5533334953157323,36.212,3.6146737425767816,2.39,0.23856926556827868,909.5,90.78608662525082,1006.1486356881167,1004.7995137289196,1005.0209779425923,0.025022057407795728,1543.1396746169246,1545.724787153453,1545.9343907649306,-0.08439076493073117,-1.3491219591970618,0.11824704207683133,2.58511253652831,0.3633391125162164,0.23885186570272518,True,"PG,MG",0,0.6106614506647184,0.5315534310831851,18.106,1.8082893947219314,35.60133854933528,3.555590574211204,36.212,3.616578789443863,2.39,0.23869499908237135,908.9684465689168,90.78084624254062,1006.1532355717449,1004.8038223630882,1005.0174217509712,0.028578249028896607,1543.165904427562,1545.7511317968024,1545.9156940659202,-0.06569406592029736,-1.3494132086566788,0.11838492925834283,2.5852273692402217,0.3637051192533636,0.23887195408560535,True,"PG,MG",0
325,2026-08-28,11:48:52.846,46,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.048,0.0007606436,0.003601074,1545.844,0.005651202,0.03173828,25.57199,0.003160551,1498.329,0.0007675982,6.88396,1.51917e-05,100,1,1,1,325,2026-08-28 11:48:52.846000+00:00,2,54.932300000000005,,True,0.9155383333333333,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0366667965872,1004.6837902481943,1005.0986696336322,-0.050669633632196565,1543.6532090031626,1546.2405009442248,1545.5850226451987,0.2589773548013454,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.6377290801545181,0.0,18.106,1.8073787613924241,35.57427091984548,3.551098073155244,36.212,3.6147575227848483,2.39,0.2385747950805199,909.5,90.78819084758696,1006.1490303014704,1004.7999956003433,1005.021459814016,0.026540185984003983,1543.1393379985423,1545.724445296924,1545.9340489084016,-0.09004890840151347,-1.3490347011270791,0.11819192730223262,2.5851072983816064,0.36320074178305845,0.23891373155033743,True,"PG,MG",0,0.6337351509542292,0.5516380533289873,18.106,1.808367341224026,35.57826484904577,3.5534393135111633,36.212,3.616734682448052,2.39,0.2387052880550879,908.948361946671,90.78275337476167,1006.1538056873267,1004.8044727364803,1005.0180721243632,0.029927875636758472,1543.1665418075715,1545.7517628723126,1545.9163251414304,-0.07232514143038316,-1.349332950846336,0.11833417233514658,2.585221064741123,0.36356749384168596,0.23892535463488138,True,"PG,MG",0
326,2026-08-28,11:50:52.848,47,5,90.53,909.5,0.0,0.0,2.39,0.0,0.0,100.0,1005.051,0.000704159,0.003173828,1545.838,0.004919784,0.02648926,25.58386,0.003093128,1498.332,0.0007436904,6.883979,1.329568e-05,100,1,1,1,326,2026-08-28 11:50:52.848000+00:00,2,56.93233333333333,,True,0.9488722222222222,0.0,0.0,18.106,1.8062289259990825,36.212,3.612457851998165,36.212,3.612457851998165,2.39,0.23842301630055268,909.5,90.73043235370405,1006.0328054229745,1004.6799288745817,1005.0948082600196,-0.04380826001954574,1543.6722936900821,1546.2595856311443,1545.6041073321182,0.2338926678817188,-1.3528765483928331,0.12003928211211314,2.5872919410621384,0.3720086848585634,0.24082969509223703,True,"PG,MG",0,0.6609481956465882,0.0,18.106,1.8074206534383437,35.55105180435341,3.5488625473679916,36.212,3.6148413068766874,2.39,0.23858032484909097,909.5,90.79029516746787,1006.1492695217042,1004.8003182053476,1005.0217824190203,0.029217580979775448,1543.1397704836932,1545.7248780305854,1545.934481642063,-0.0964816420630541,-1.3489513163566311,0.11813781498370439,2.5851075468923184,0.3630759267860699,0.2389855590634472,True,"PG,MG",0,0.6568088512437399,0.5717226755747896,18.106,1.808445294446194,35.555191148756265,3.551287867342496,36.212,3.616890588892388,2.39,0.23871557791485715,908.9282773244253,90.78466067140407,1006.1542205191645,1004.8049642223074,1005.0185636101903,0.032436389809731736,1543.1679467451183,1545.7531666228467,1545.9177288919645,-0.079728891964578,-1.3492562968570647,0.11828434627226635,2.5852198777282713,0.36344252067541233,0.23898805932578937,True,"PG,MG",0
