Timestamp_UTC,Elapsed_h,Phase,Kind,Cumulative_IPA_loss_g,Cumulative_Water_loss_g,Cumulative_total_loss_g,Al_mass_g,Al_wt_pct,IPA_mass_g,IPA_wt_pct,PG_mass_g,PG_wt_pct,MG_mass_g,MG_wt_pct,Water_mass_g,Water_wt_pct,Source_record,Temperature_C,Rho_observed,Rho_predicted_with_phase_offset,Rho_residual,C_observed,C_predicted_with_phase_offset,C_residual
2026-09-07T09:08:25.839000+00:00,0.0,1,nominal_before_pre_measurement_loss,0.0,0.0,0.0,18.192,1.8181273048901148,36.384,3.6362546097802295,36.384,3.6362546097802295,0.0,0.0,909.63,90.90936347554943,,,,,,,,
2026-09-07T09:08:25.839000+00:00,0.0,1,after_pre_measurement_loss,0.07692063753813369,1.9230793624618663,2.0,18.192,1.8217686938583402,36.30707936246187,3.6358344628387895,36.384,3.6435373877166803,0.0,0.0,907.7069206375381,90.89885945558619,,,,,,,,
2026-09-07T09:08:25.839000+00:00,0.0,1,after_addition,0.07692063753813369,1.9230793624618663,2.0,18.192,1.8217686938583402,36.30707936246187,3.6358344628387895,36.384,3.6435373877166803,0.0,0.0,907.7069206375381,90.89885945558619,,,,,,,,
2026-09-07T09:08:25.839000+00:00,0.0,1,fitted,0.07692063753813369,1.9230793624618663,2.0,18.192,1.8217686938583402,36.30707936246187,3.6358344628387895,36.384,3.6435373877166803,0.0,0.0,907.7069206375381,90.89885945558619,629.0,22.3999,1005.543,1005.5450914995141,-0.0020914995141083637,1540.252,1540.2452049691155,0.006795030884404696
2026-09-07T09:10:25.841000+00:00,0.033333888888888885,1,fitted,0.0980203465429669,1.9724375157359166,2.0704578622788836,18.192,1.8218972420963258,36.285979653457034,3.6339779165235684,36.384,3.6437944841926515,0.0,0.0,907.6575624842641,90.90033035718744,630.0,22.42177,1005.542,1005.5423211081949,-0.00032110819483932573,1540.276,1540.2705274231257,0.005472576874353763
2026-09-07T09:12:25.843000+00:00,0.06666777777777777,1,fitted,0.11912005554780011,2.021795669009967,2.1409157245577672,18.192,1.822025808476917,36.264879944452204,3.6321211081854035,36.384,3.644051616953834,0.0,0.0,907.60820433099,90.90180146638384,631.0,22.44124,1005.54,1005.5403040691094,-0.00030406910946112475,1540.292,1540.2913731366243,0.0006268633756008057
2026-09-07T09:14:25.845000+00:00,0.10000166666666666,1,fitted,0.14021976455263332,2.0711538222840176,2.211373586836651,18.192,1.822154393003955,36.24378023544737,3.630264037768818,36.384,3.64430878600791,0.0,0.0,907.558846177716,90.90327278321931,632.0,22.45623,1005.54,1005.5396920550204,0.0003079449795677647,1540.302,1540.3039039010737,-0.00190390107377425
2026-09-07T09:16:25.847000+00:00,0.13333555555555554,1,fitted,0.1613194735574665,2.1205119755580677,2.281831449115534,18.192,1.822282995681282,36.22268052644254,3.6284067052183238,36.384,3.644565991362564,0.0,0.0,907.5094880244419,90.90474430773783,633.0,22.46985,1005.54,1005.5395104551928,0.0004895448071238206,1540.31,1540.3138857453923,-0.003885745392381068
2026-09-07T09:18:25.849000+00:00,0.16666944444444445,1,fitted,0.18241918256229978,2.1698701288321183,2.352289311394418,18.192,1.8224116165127415,36.2015808174377,3.6265491104784133,36.384,3.644823233025483,0.0,0.0,907.4601298711679,90.90621603998336,634.0,22.4846,1005.54,1005.5389759225318,0.0010240774681733456,1540.323,1540.325943500029,-0.0029435000290050084
2026-09-07T09:20:25.851000+00:00,0.2000033333333333,1,fitted,0.20351889156713296,2.2192282821061684,2.4227471736733013,18.192,1.8225402555021777,36.18048110843287,3.6246912534935665,36.384,3.6450805110043554,0.0,0.0,907.4107717178938,90.9076879799999,635.0,22.49834,1005.54,1005.5387589767646,0.0012410232353659012,1540.331,1540.3361205601564,-0.005120560156456122
2026-09-07T09:22:25.853000+00:00,0.23333722222222222,1,fitted,0.22461860057196617,2.268586435380219,2.4932050359521853,18.192,1.8226689126534354,36.159381399428035,3.622833134208243,36.384,3.645337825306871,0.0,0.0,907.3614135646197,90.90916012783144,636.0,22.51012,1005.54,1005.5391572176911,0.0008427823088368314,1540.339,1540.3426657124842,-0.003665712484234973
2026-09-07T09:24:25.855000+00:00,0.2666711111111111,1,fitted,0.24571830957679935,2.317944588654269,2.5636628982310685,18.192,1.8227975879703624,36.138281690423206,3.6209747525668936,36.384,3.645595175940725,0.0,0.0,907.3120554113457,90.91063248352202,637.0,22.5228,1005.54,1005.5392745783616,0.0007254216383216772,1540.348,1540.3508624737833,-0.0028624737833524705
2026-09-07T09:26:25.857000+00:00,0.300005,1,fitted,0.2668180185816326,2.3673027419283197,2.634120760509952,18.192,1.822926281456805,36.11718198141837,3.6191161085139463,36.384,3.64585256291361,0.0,0.0,907.2626972580716,90.91210504711563,638.0,22.53539,1005.54,1005.5394212320872,0.0005787679127706724,1540.356,1540.3588822040533,-0.002882204053321402
2026-09-07T09:28:25.859000+00:00,0.3333388888888889,1,fitted,0.28791772758646583,2.41666089520237,2.7045786227888358,18.192,1.8230549931166127,36.09608227241354,3.617257201993819,36.384,3.6461099862332254,0.0,0.0,907.2133391047977,90.91357781865634,639.0,22.54853,1005.54,1005.5393966860547,0.0006033139452483738,1540.367,1540.367905179849,-0.000905179849041815
2026-09-07T09:30:25.861000+00:00,0.36667277777777774,1,fitted,0.309017436591299,2.4660190484764204,2.7750364850677194,18.192,1.8231837229536354,36.0749825634087,3.61539803295091,36.384,3.646367445907271,0.0,0.0,907.1639809515236,90.91505079818819,640.0,22.56065,1005.539,1005.5396927674802,-0.0006927674802454931,1540.375,1540.375036511049,-3.6511049074761104e-05
2026-09-07T09:32:25.863000+00:00,0.4000066666666666,1,fitted,0.33011714559613226,2.5153772017504705,2.8454943473466026,18.192,1.8233124709717232,36.053882854403874,3.613538601329605,36.384,3.6466249419434464,0.0,0.0,907.1146227982496,90.91652398575523,641.0,22.57117,1005.539,1005.5404911235522,-0.001491123552227691,1540.382,1540.3792102687044,0.002789731295706588
2026-09-07T09:34:25.865000+00:00,0.43334055555555556,1,fitted,0.3512168546009654,2.564735355024521,2.9159522096254866,18.192,1.8234412371747288,36.03278314539904,3.6116789070742708,36.384,3.6468824743494577,0.0,0.0,907.0652646449755,90.91799738140155,642.0,22.58609,1005.539,1005.5399123084449,-0.000912308444867449,1540.4,1540.39147841456,0.008521585440121271
2026-09-07T09:34:25.865000+00:00,0.43334055555555556,2,between_phases_start,0.3512168546009654,2.564735355024521,2.9159522096254866,18.192,1.8234412371747288,36.03278314539904,3.6116789070742708,36.384,3.6468824743494577,0.0,0.0,907.0652646449755,90.91799738140155,,,,,,,,
2026-09-07T09:53:08.224000+00:00,0.7451069444444445,2,between_phases_end,0.5485589680570377,3.0263740573003988,3.5749330253574367,18.192,1.8246464474405664,35.83544103194296,3.5942727666776952,36.384,3.6492928948811327,0.0,0.0,906.6036259426996,90.9317878910006,,,,,,,,
2026-09-07T09:53:08.224000+00:00,0.7451069444444445,2,after_addition,0.5485589680570377,3.0263740573003988,3.5749330253574367,18.192,1.797583932815354,35.83544103194296,3.54096377662559,51.394,5.078332709054106,0.0,0.0,906.6036259426996,89.58311958150495,,,,,,,,
2026-09-07T09:53:08.224000+00:00,0.7451069444444445,2,fitted,0.5485589680570377,3.0263740573003988,3.5749330253574367,18.192,1.797583932815354,35.83544103194296,3.54096377662559,51.394,5.078332709054106,0.0,0.0,906.6036259426996,89.58311958150495,643.0,22.83602,1006.602,1006.6060930675886,-0.0040930675886556855,1549.199,1549.1819690356056,0.017030964394507464
