SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig,Source_File,Source_Path,Source_Row,Measurement_Time_UTC,Experiment_Key,Phase,Experiment_Elapsed_h,Phase_Elapsed_h,m_Al_nom_g,m_IPA_nom_g,m_PG_nom_g,m_Water_nom_g,m_MG_nom_g,m_Total_nom_g,Selection_Method,IPA_Evaporation_Rate_g_h,IPA_Loss_g,m_IPA_eff_g,m_Total_eff_g,Al_wt_pct_eff,IPA_wt_pct_eff,PG_wt_pct_eff,MG_wt_pct_eff,Water_wt_pct_eff,Composition_Sum_wt_pct,Rho_Physics_kg_m3,C_Physics_m_s,Simulation_Status,A_Rho_kg_m3,A_C_m_s,A_Rho_Field_kg_m3,A_C_Field_m_s,Calibration_Distance,Calibration_Extrapolation,Calibration_Outside_Axes,Calibration_MG_Axis_Used,Rho_Hybrid_kg_m3,C_Hybrid_m_s,Selected_For_Evaluation,Training_Overlap
505,2026-09-02,09:51:05.602,29,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1003.929,0.3548576,1.596619,1543.209,0.1012917,0.4604492,23.52763,0.005304439,1497.637,0.08414511,6.890426,0.0002713935,100,0,0,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,506,2026-02-09 09:51:05.602000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.0,0.0,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.0,36.384,1000.62,1.8180727948671824,3.636145589734365,3.636145589734365,0.0,90.90963602566408,100.0,1006.0001149633489,1540.5094794284428,ok,-2.0711149633489185,2.6995205715572865,-1.2447354737163487,2.439172451080924,0.01594271723417041,False,,True,1004.7553794896326,1542.9486518795236,False,False
506,2026-09-02,09:53:05.604,30,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1004.063,0.2891738,1.492065,1543.204,0.0364981,0.1700439,23.55634,0.004992205,1497.676,0.06918192,6.890447,9.698714e-05,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,507,2026-02-09 09:53:05.604000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.033333888888888885,0.033333888888888885,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.05819010372693332,36.325809896273064,1000.5618098962731,1.818178529309043,3.630541315587381,3.636357058618086,0.0,90.9149230964855,100.0,1006.0012260339224,1540.5121173159282,ok,-1.938226033922433,2.691882684071743,-1.244910885315281,2.4387301097280054,0.01455277726122266,False,,True,1004.7563151486071,1542.9508474256563,False,False
507,2026-09-02,09:55:05.606,31,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1004.112,0.2861418,1.163391,1543.24,0.03323476,0.1678467,23.57332,0.00528142,1497.691,0.06811795,6.890354,8.834294e-05,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,508,2026-02-09 09:55:05.606000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.06666777777777777,0.06666777777777777,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.11638020745386664,36.267619792546135,1000.5036197925461,1.8182842760501057,3.6249363895421194,3.6365685521002113,0.0,90.92021078230756,100.0,1006.0060202011696,1540.4940630792782,ok,-1.8940202011696101,2.7459369207217605,-1.244966116817676,2.4382960138585723,0.013333612643879037,False,,True,1004.7610540843519,1542.9323590931367,False,False
508,2026-09-02,09:57:05.608,32,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1004.117,0.2743791,0.9459839,1543.208,0.06838103,0.5063477,23.59739,0.008917946,1497.698,0.06753185,6.890447,0.0001820053,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,509,2026-02-09 09:57:05.608000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.10000166666666666,0.10000166666666666,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.17457031118079994,36.2094296888192,1000.4454296888192,1.8183900350925168,3.6193308114848266,3.6367800701850337,0.0,90.92549908323763,100.0,1006.0085969952192,1540.4884811352629,ok,-1.8915969952192881,2.7195188647372106,-1.244816304194812,2.4378727689040676,0.012336079672660425,False,,True,1004.7637806910244,1542.926353904167,False,False
509,2026-09-02,09:59:05.610,33,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1004.306,0.1652424,0.961792,1543.317,0.1187908,0.4781494,23.64104,0.008422258,1497.753,0.04031609,6.890169,0.0003165478,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,510,2026-02-09 09:59:05.610000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.13333555555555554,0.13333555555555554,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.23276041490773328,36.15123958509227,1000.3872395850923,1.8184958064384227,3.6137245813017262,3.6369916128768454,0.0,90.930787999383,100.0,1006.0050431024276,1540.517285967033,ok,-1.699043102427595,2.7997140329669037,-1.2443369570354916,2.4374719822516817,0.011617536839251546,False,,True,1004.7607061453922,1542.9547579492848,False,False
510,2026-09-02,10:01:05.612,34,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1002.564,0.66148,2.753784,1545.573,2.847548,10.03589,23.67241,0.005639081,1497.338,0.1612804,6.884175,0.007562673,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,511,2026-02-09 10:01:05.612000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.16666944444444445,0.16666944444444445,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.29095051863466664,36.093049481365334,1000.3290494813654,1.8186015900899708,3.608117698879012,3.6372031801799416,0.0,90.93607753085108,100.0,1006.0053443901513,1540.524437626487,ok,-3.4413443901513574,5.04856237351305,-1.2433620305185684,2.437147334727422,0.011231787847889784,False,,True,1004.7619823596327,1542.9615849612144,False,False
511,2026-09-02,10:03:05.614,35,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1003.144,0.4871319,1.983704,1543.208,0.08576621,0.5050049,23.69095,0.004471845,1497.483,0.1170752,6.890473,0.0002292494,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,512,2026-02-09 10:03:05.614000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.2000033333333333,0.2000033333333333,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.3491406223615999,36.0348593776384,1000.2708593776384,1.8187073860493084,3.602510164102855,3.6374147720986167,0.0,90.94136767774921,100.0,1006.0096715191573,1540.5090491553658,ok,-2.865671519157331,2.6989508446342825,-1.2417092380771118,2.4370701212305197,0.011213361735834707,False,,True,1004.7679622810803,1542.9461192765964,False,False
512,2026-09-02,10:05:05.616,36,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1003.477,0.3731662,1.693481,1543.19,0.05429772,0.229126,23.70748,0.00577204,1497.566,0.0901075,6.890524,0.0001452041,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,513,2026-02-09 10:05:05.616000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.23333722222222222,0.23333722222222222,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.40733072608853327,35.97666927391147,1000.2126692739115,1.8188131943185837,3.5969019768593977,3.6376263886371674,0.0,90.94665844018485,100.0,1006.0146333150084,1540.4901283644697,ok,-2.5376333150084065,2.6998716355303713,-1.2392640046719126,2.437632736465297,0.01156414131240793,False,,True,1004.7753693103365,1542.927761100935,False,False
513,2026-09-02,10:07:05.618,37,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1003.429,0.5566572,2.311829,1543.142,0.07839199,0.4764404,23.72359,0.003444181,1497.558,0.1346805,6.890656,0.0002094503,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,514,2026-02-09 10:07:05.618000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.2666711111111111,0.2666711111111111,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.46552082981546655,35.91847917018453,1000.1544791701846,1.8189190148999455,3.5912931370347545,3.637838029799891,0.0,90.9519498182654,100.0,1006.0197314968948,1540.470465816683,ok,-2.5907314968948185,2.671534183317135,-1.2361341285035767,2.4394599043521863,0.012001949258723955,False,,True,1004.7835973683913,1542.909925721035,False,False
514,2026-09-02,10:09:05.620,38,8,90.96,909.66,0.0,0.0,0.0,0.0,0.0,100.0,1003.958,0.6082623,2.052185,1543.128,0.0798654,0.4157715,23.7365,0.004117853,1497.688,0.1467441,6.890697,0.0002137889,100,0,1,0,Kennfeld_v2 (17)_korrigiert.csv,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv,515,2026-02-09 10:09:05.620000+00:00,C:\Users\nikla\OneDrive\Documents\01_Uni\01_Master\00_Masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (17)_korrigiert.csv|Probe=8,1,0.300005,0.300005,18.192,36.384,36.384,909.66,0.0,1000.62,not selected,1.7456740172410457,0.5237109335424,35.860289066457604,1000.0962890664576,1.8190248477955426,3.5856836445150178,3.6380496955910853,0.0,90.95724181209835,99.99999999999999,1006.02583661601,1540.445194702139,ok,-2.0678366160100268,2.682805297861023,-1.2327851575833597,2.4431269107077203,0.011634834437882777,False,,True,1004.7930514584266,1542.8883216128465,False,False
