SeqNo,Date,UTC Time,Nr,ProbeNr,m_SL120,m_Wasser,m_IPA,m_PG,m_MG,m_vorher,m_nachher,Pumpe_pct,Rho_M,Rho_S,Rho_Sp,C_M,C_S,C_Sp,T_M,T_S,Per_M,Per_S,RunT_M,RunT_S,N,Stabil,SensOK,Gueltig,Source_File,Source_Path,Source_Row,Measurement_Time_UTC,Experiment_Key,Phase,Experiment_Elapsed_h,Phase_Elapsed_h,m_Al_nom_g,m_IPA_nom_g,m_PG_nom_g,m_Water_nom_g,m_MG_nom_g,m_Total_nom_g,Selected_For_Calibration,Selection_Method,IPA_Evaporation_Rate_g_h,IPA_Loss_g,m_IPA_eff_g,m_Total_eff_g,Al_wt_pct_eff,IPA_wt_pct_eff,PG_wt_pct_eff,MG_wt_pct_eff,Water_wt_pct_eff,Composition_Sum_wt_pct,Rho_Physics_kg_m3,C_Physics_m_s,Simulation_Status,A_Rho_kg_m3,A_C_m_s
629,2026-09-07,09:08:25.839,27,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.543,0.0006053919,0.002563477,1540.252,0.007210524,0.03344727,22.3999,0.006397493,1497.794,0.001257914,6.898029,1.81523e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,630,2026-07-09 09:08:25.839000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.0,0.0,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.0,36.384,1000.59,1.8181273048901148,3.6362546097802295,3.6362546097802295,0.0,90.90936347554943,100.0,1005.8087447841384,1539.2907878321348,ok,-0.2657447841384055,0.961212167865142
630,2026-09-07,09:10:25.841,28,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.542,0.0009716341,0.004150391,1540.276,0.008652131,0.04467773,22.42177,0.005218286,1497.798,0.0009719462,6.897971,2.212768e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,631,2026-07-09 09:10:25.841000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.033333888888888885,0.033333888888888885,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.022811833536357233,36.36118816646364,1000.5671881664637,1.8181687561968511,3.6340576221668237,3.6363375123937023,0.0,90.91143610924262,100.0,1005.8058220845685,1539.3123391217916,ok,-0.26382208456846,0.9636608782084295
631,2026-09-07,09:12:25.843,29,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0005939396,0.002807617,1540.292,0.006238205,0.03063965,22.44124,0.003730904,1497.802,0.0007123146,6.897932,1.631107e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,632,2026-07-09 09:12:25.843000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.06666777777777777,0.06666777777777777,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.045623667072714466,36.33837633292728,1000.5443763329273,1.8182102093937194,3.6318605343733226,3.6364204187874387,0.0,90.91350883744552,100.0,1005.8036523605285,1539.329414557075,ok,-0.26365236052856744,0.9625854429248193
632,2026-09-07,09:14:25.845,30,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0004779922,0.002075195,1540.302,0.006389807,0.03466797,22.45623,0.00364117,1497.805,0.0007818153,6.897912,1.66553e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,633,2026-07-09 09:14:25.845000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.10000166666666666,0.10000166666666666,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.06843550060907169,36.31556449939093,1000.5215644993909,1.8182516644808484,3.629663346392874,3.636503328961697,0.0,90.91558166016458,100.0,1005.8028868947399,1539.3381718038486,ok,-0.26288689473994964,0.9638281961513258
633,2026-09-07,09:16:25.847,31,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0004587281,0.00201416,1540.31,0.00615256,0.02770996,22.46985,0.003738742,1497.807,0.000821111,6.897893,1.603653e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,634,2026-07-09 09:16:25.847000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.13333555555555554,0.13333555555555554,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.09124733414542893,36.29275266585457,1000.4987526658546,1.8182931214583677,3.627466058218624,3.6365862429167355,0.0,90.91765457740627,100.0,1005.8025515202955,1539.3443815675644,ok,-0.26255152029557394,0.9656184324355763
634,2026-09-07,09:18:25.849,32,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0004918654,0.002319336,1540.323,0.006105707,0.03259277,22.4846,0.003700477,1497.811,0.0007951776,6.897863,1.592138e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,635,2026-07-09 09:18:25.849000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.16666944444444445,0.16666944444444445,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.11405916768178617,36.26994083231821,1000.4759408323182,1.8183345803264066,3.6252686698437184,3.636669160652813,0.0,90.91972758917706,100.0,1005.801863307122,1539.3526730798362,ok,-0.2618633071219847,0.9703269201638705
635,2026-09-07,09:20:25.851,33,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0004766836,0.002258301,1540.331,0.005403562,0.02600098,22.49834,0.00328032,1497.813,0.0006347407,6.897844,1.42906e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,636,2026-07-09 09:20:25.851000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.2000033333333333,0.2000033333333333,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.13687100121814338,36.247128998781854,1000.4531289987818,1.8183760410850942,3.623071181261305,3.6367520821701884,0.0,90.92180069548341,100.0,1005.8014924025144,1539.3590858010132,ok,-0.26149240251447736,0.9719141989867239
636,2026-09-07,09:22:25.853,34,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0005686777,0.002563477,1540.339,0.005824553,0.03393555,22.51012,0.003419458,1497.816,0.0007348674,6.897827,1.525553e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,637,2026-07-09 09:22:25.853000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.23333722222222222,0.23333722222222222,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.15968283475450065,36.2243171652455,1000.4303171652456,1.81841750373456,3.620873592464528,3.63683500746912,0.0,90.92387389633178,100.0,1005.8017362048844,1539.3618663873044,ok,-0.2617362048844143,0.9771336126955248
637,2026-09-07,09:24:25.855,35,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0005525211,0.002746582,1540.348,0.005709718,0.03283691,22.5228,0.003206155,1497.818,0.0006579363,6.897806,1.500212e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,638,2026-07-09 09:24:25.855000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.2666711111111111,0.2666711111111111,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.18249466829085786,36.20150533170914,1000.4075053317092,1.8184589682749335,3.618675903446532,3.636917936549867,0.0,90.92594719172865,99.99999999999999,1005.8016991728862,1539.3663039070984,ok,-0.26169917288621036,0.9816960929015295
638,2026-09-07,09:26:25.857,36,9,90.96,909.63,0.0,0.0,0.0,0.0,0.0,100.0,1005.54,0.0004359952,0.001831055,1540.356,0.005139723,0.02502441,22.53539,0.003130744,1497.821,0.0006396258,6.897788,1.358393e-05,100,1,1,1,Kennfeld_v2 (21)_korrigiert.csv,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv,639,2026-07-09 09:26:25.857000+00:00,C:\dev\masterarbeit\sim_par_ink_prop\laboratory_measurement_L-Com\measurement_data\Kennfeld_v2 (21)_korrigiert.csv|Probe=9,1,0.300005,0.300005,18.192,36.384,36.384,909.63,0.0,1000.59,True,quality flags,0.6843436003640443,0.20530650182721513,36.178693498172784,1000.3846934981729,1.818500434706344,3.616478114200461,3.637000869412688,0.0,90.9280205816805,100.0,1005.8016912953574,1539.370567770227,ok,-0.26169129535742286,0.985432229773096
